,doi,TC,RTC,CPR,RCPR,PR,RPR,MSC,RMSC
7143,10.15195/v3.a32,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7144,10.1098/rsif.2015.0272,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7145,10.7554/eLife.72737,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7146,10.1162/tacl_a_00034,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7147,10.1126/science.1121066,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7148,10.1126/science.177.4047.393,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7149,10.1038/s41562-020-0922-x,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7150,10.3389/frma.2020.607286,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7151,10.2139/ssrn.3886142,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7152,10.1016/j.joi.2017.12.004,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7153,10.1080/00029157.1963.10402309,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7154,10.1038/s41562-016-0021,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7155,10.1126/science.1245200,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7156,10.1016/j.respol.2015.04.010,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7157,10.1126/science.123.3185.61.b,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7158,10.1016/j.cognition.2012.07.020,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7159,10.3386/w22180,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7160,10.1109/EQEC.1996.561567,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7161,10.1177/030631200030001003,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7162,10.1126/science.1144581,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7163,10.1086/701298,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7164,10.1371/journal.pone.0254744,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7165,10.1177/030631277800800405,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7166,10.1007/BF01476360,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7167,10.1007/s12108-021-09490-4,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7168,10.1287/mnsc.2019.3381,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7169,10.1016/S0048-7333(02)00093-8,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7170,10.1038/d41586-019-03558-5,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7171,10.1002/9780470979587.ch9,1,8726.5,0.150903836,7158,1.328825013,13199,1,9216
7172,10.1080/08956308.1997.11671115,2,3319,0.150903702,7173.5,1.532569045,1855.5,2,4105.5
7173,10.1080/08956308.1997.11671140,2,3319,0.150903702,7173.5,1.532569045,1855.5,2,4105.5
7174,10.1016/j.joi.2019.07.005,4,1339.5,0.150903627,7175,1.529202035,1891,4,1732.5
7175,10.1016/j.ipm.2011.03.009,2,3319,0.150900275,7176,1.550144037,1679,2,4105.5
7176,10.1016/j.joi.2021.101143,1,8726.5,0.150898516,7177,1.336241192,12853.5,1,9216
7177,10.1038/495437a,3,1999.5,0.150898159,7178,1.560391145,1578,3,2518
7178,10.1371/journal.pone.0156409,2,3319,0.15089643,7179,1.540282293,1768,2,4105.5
7179,10.1002/asi.10369,4,1339.5,0.1508957,7180,1.539256967,1777,4,1732.5
7180,10.1007/s11192-016-2204-y,3,1999.5,0.150893912,7181,1.537993882,1795,3,2518
7181,10.1016/j.amper.2014.12.002,2,3319,0.150893494,7183.5,1.527295431,1912,2,4105.5
7182,10.1093/bioinformatics/bts071,2,3319,0.150893494,7183.5,1.527295431,1912,2,4105.5
7183,10.1016/j.esp.2004.08.003,2,3319,0.150893494,7183.5,1.527295431,1912,2,4105.5
7184,10.1016/j.esp.2014.06.002,2,3319,0.150893494,7183.5,1.527295431,1912,2,4105.5
7185,10.1109/47.68421,4,1339.5,0.150891602,7186,1.530739647,1866,4,1732.5
7186,10.6017/ihe.2016.86.9358,3,1999.5,0.150890842,7187,1.534703133,1832.5,3,2518
7187,10.1080/13600800701457855,2,3319,0.150888667,7188,1.529726207,1882,2,4105.5
7188,10.1017/S095026880700831X,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7189,10.1016/j.cortex.2010.01.004,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7190,10.1002/meet.2009.1450460244,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7191,10.2307/1267205,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7192,10.1037/h0081472,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7193,10.1111/j.1435-5957.2008.00213.x,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7194,10.1002/asi.1121,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7195,10.1080/17421772.2011.586721,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7196,10.1080/00330124.2011.601187,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7197,10.1093/reseval/rvu014,1,8726.5,0.150887698,7193.5,1.328455052,13238.5,1,9216
7198,10.1093/scipol/scy041,2,3319,0.150887117,7199,1.538903839,1781,2,4105.5
7199,10.1177/014920630002600505,2,3319,0.150885954,7200,1.525614431,1934,2,4105.5
7200,10.1007/s11192-014-1268-9,3,1999.5,0.150885731,7201,1.540354026,1767,3,2518
7201,10.1007/BF02016661,3,1999.5,0.150885433,7202,1.530044274,1878,3,2518
7202,10.1002/asi.24049,3,1999.5,0.150881708,7203,1.526803261,1923,3,2518
7203,10.2307/2092993,1,8726.5,0.150877997,7205,1.545381955,1719,1,9216
7204,10.1109/MSP.2006.1657823,1,8726.5,0.150877997,7205,1.545381955,1719,1,9216
7205,10.1109/TIT.1967.1054010,1,8726.5,0.150877997,7205,1.545381955,1719,1,9216
7206,10.1086/601720,2,3319,0.150877774,7207,1.557743049,1598,2,4105.5
7207,10.1002/asi.22715,3,1999.5,0.150877401,7208,1.534808282,1831,3,2518
7208,10.1111/j.1475-5890.2000.tb00031.x,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7209,10.1016/j.jinteco.2006.07.006,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7210,10.1016/j.jinteco.2015.07.005,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7211,10.1086/339613,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7212,10.1016/j.joi.2022.101295,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7213,10.1016/j.jeconom.2004.04.012,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7214,10.1016/j.jeconom.2004.04.011,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7215,10.1353/jhr.2009.0009,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7216,10.1002/asi.24653,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7217,10.2307/2971733,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7218,10.1080/10438590701737935,1,8726.5,0.15087688,7214,1.335563456,12915,1,9216
7219,10.1023/A:1024162419357,1,8726.5,0.150874257,7220,1.342484875,12060.5,2,4105.5
7220,10.1038/502271a,1,8726.5,0.150869817,7221,1.528095226,1902,1,9216
7221,10.1177/030631201031001006,2,3319,0.150867701,7222,1.54081981,1765,2,4105.5
7222,10.1371/journal.pone.0134164,1,8726.5,0.150867254,7223,1.335932116,12884,1,9216
7223,10.1111/j.1467-6486.2006.00625.x,4,1339.5,0.15086709,7224,1.564332739,1556,4,1732.5
7224,10.1002/asi.23802,1,8726.5,0.150866672,7225,1.332687532,13069,2,4105.5
7225,10.1080/17445760.2012.668546,1,8726.5,0.150866076,7227,1.521616603,1965,1,9216
7226,10.1017/S0140525X00011183,1,8726.5,0.150866076,7227,1.521616603,1965,1,9216
7227,10.1007/s13278-016-0330-4,1,8726.5,0.150866076,7227,1.521616603,1965,1,9216
7228,10.1136/bmj.h210,2,3319,0.150862262,7229,1.527123749,1917,2,4105.5
7229,10.1016/j.joi.2008.09.002,2,3319,0.150861427,7230,1.515333898,2032,2,4105.5
7230,10.1007/s11192-012-0819-1,3,1999.5,0.150860325,7231,1.530448306,1873.5,3,2518
7231,10.1080/00343404.2013.856530,1,8726.5,0.150858,7234.5,1.514500962,2047.5,1,9216
7232,10.1632/pmla.2013.128.1.238,1,8726.5,0.150858,7234.5,1.514500962,2047.5,1,9216
7233,10.1002/asi.23733,1,8726.5,0.150858,7234.5,1.514500962,2047.5,1,9216
7234,10.1093/reep/res016,1,8726.5,0.150858,7234.5,1.514500962,2047.5,1,9216
7235,10.1023/B:SCIE.0000034379.75236.d9,1,8726.5,0.150858,7234.5,1.514500962,2047.5,1,9216
7236,10.18438/B8CW4N,1,8726.5,0.150858,7234.5,1.514500962,2047.5,1,9216
7237,10.1093/reseval/rvs012,2,3319,0.150856361,7238,1.519151661,1993,2,4105.5
7238,10.1371/journal.pbio.2004089,3,1999.5,0.150855839,7239,1.514712103,2039,3,2518
7239,10.1002/aris.1440360102,4,1339.5,0.150855437,7240,1.525648796,1932,4,1732.5
7240,10.1592/phco.26.6.759,4,1339.5,0.150849506,7241,1.544180435,1732,4,1732.5
7241,10.1016/j.ipm.2005.03.024,3,1999.5,0.150847718,7242,1.512890865,2068,3,2518
7242,10.1371/journal.pone.0146762,2,3319,0.150847197,7243,1.515599147,2027,2,4105.5
7243,10.1016/j.jengtecman.2013.07.001,4,1339.5,0.150845394,7244,1.529506601,1888,4,1732.5
7244,10.1016/j.joi.2013.04.004,5,955.5,0.150843471,7245,1.534154848,1838,5,1268.5
7245,10.1016/0048-7333(88)90039-X,2,3319,0.150842696,7246,1.526701533,1926,2,4105.5
7246,10.1007/s11192-014-1246-2,3,1999.5,0.150840968,7247,1.514207774,2054,3,2518
7247,10.1093/rheumatology/38.1.13,2,3319,0.150840625,7248,1.527421383,1907,2,4105.5
7248,10.1007/s11192-010-0259-8,4,1339.5,0.150839299,7249,1.535927861,1812,4,1732.5
7249,10.1371/journal.pone.0153730,4,1339.5,0.150838867,7250,1.513651375,2060,4,1732.5
7250,10.1111/rssa.12124,2,3319,0.150838137,7251,1.519625077,1987,2,4105.5
7251,10.1111/j.1538-4632.2008.00727.x,1,8726.5,0.150837988,7252,1.328455052,13238.5,2,4105.5
7252,10.1016/j.joi.2019.03.018,4,1339.5,0.150836393,7253,1.516179588,2025,4,1732.5
7253,10.1145/944217.944221,2,3319,0.150834829,7254,1.53121624,1863,2,4105.5
7254,10.1016/j.joi.2020.101017,3,1999.5,0.150834352,7255,1.508822139,2136,3,2518
7255,10.1007/s11192-012-0637-5,3,1999.5,0.15083307,7256,1.521457374,1970,3,2518
7256,10.4018/ijisss.2014100106,2,3319,0.150832862,7257,1.509608649,2126,2,4105.5
7257,10.1016/j.ejca.2006.07.020,2,3319,0.150831789,7258,1.528537189,1898,2,4105.5
7258,10.1016/0048-7333(93)90005-3,3,1999.5,0.150831088,7259,1.540046866,1770,3,2518
7259,10.1016/j.respol.2014.09.009,2,3319,0.150830448,7260.5,1.510619569,2100.5,2,4105.5
7260,10.1016/j.respol.2012.04.007,2,3319,0.150830448,7260.5,1.510619569,2100.5,2,4105.5
7261,10.1111/1467-985X.00278,2,3319,0.150829762,7262,1.515520219,2029,2,4105.5
7262,10.1126/science.1154562,2,3319,0.150826439,7263,1.514027715,2055,2,4105.5
7263,10.1007/BF02016282,3,1999.5,0.150825292,7264,1.522230591,1959,3,2518
7264,10.1371/journal.pone.0120687,2,3319,0.150824919,7265,1.51658782,2022,2,4105.5
7265,10.1002/asi.20929,2,3319,0.15082477,7266,1.510248808,2113,2,4105.5
7266,10.1016/j.respol.2011.04.003,2,3319,0.150824502,7267,1.509197131,2133,2,4105.5
7267,10.1093/scipol/scs107,2,3319,0.150824428,7268.5,1.529267728,1889.5,2,4105.5
7268,10.1038/465416a,2,3319,0.150824428,7268.5,1.529267728,1889.5,2,4105.5
7269,10.1016/j.joi.2011.12.006,3,1999.5,0.150819764,7270,1.518824637,1998,3,2518
7270,10.1002/asi.4630360402,3,1999.5,0.150818512,7271,1.544876237,1725,3,2518
7271,10.1007/s11192-014-1368-6,1,8726.5,0.150818393,7272,1.334226025,12973.5,1,9216
7272,10.1007/BF02017332,3,1999.5,0.150816366,7273,1.551400283,1662,3,2518
7273,10.1093/reseval/rvu017,3,1999.5,0.150811926,7274,1.518644427,1999,3,2518
7274,10.1007/s11192-009-0027-9,3,1999.5,0.150810689,7275,1.515121902,2033,3,2518
7275,10.3145/epi.2012.ene.06,3,1999.5,0.150807038,7276,1.524233543,1941,3,2518
7276,10.1177/0306312702032002005,3,1999.5,0.150806814,7277,1.609891366,1252,3,2518
7277,10.1007/s10734-010-9339-1,1,8726.5,0.150802448,7279.5,1.510521434,2104.5,1,9216
7278,10.1111/ejed.12059,1,8726.5,0.150802448,7279.5,1.510521434,2104.5,1,9216
7279,10.1111/ejed.12061,1,8726.5,0.150802448,7279.5,1.510521434,2104.5,1,9216
7280,10.1111/ejed.12064,1,8726.5,0.150802448,7279.5,1.510521434,2104.5,1,9216
7281,10.1016/j.ipm.2011.12.001,3,1999.5,0.150802076,7282,1.508146654,2146,3,2518
7282,10.1109/ACCESS.2019.2927011,3,1999.5,0.150801778,7283,1.507306458,2157,3,2518
7283,10.1007/BF02457963,3,1999.5,0.150801137,7284,1.508928465,2135,3,2518
7284,10.1016/j.joi.2012.09.008,1,8726.5,0.150801077,7285,1.508357755,2142,1,9216
7285,10.1007/s11192-014-1389-1,1,8726.5,0.150799841,7286.5,1.333150249,13006.5,1,9216
7286,10.1111/hequ.12066,1,8726.5,0.150799841,7286.5,1.333150249,13006.5,1,9216
7287,10.1016/j.ipm.2010.03.003,2,3319,0.150798455,7288,1.521540906,1967,2,4105.5
7288,10.1016/j.joi.2014.01.002,3,1999.5,0.150798291,7289,1.507373638,2156,3,2518
7289,10.1016/j.shpsa.2005.07.009,3,1999.5,0.15079613,7290,1.521540244,1968,3,2518
7290,10.5860/crl.58.1.19,3,1999.5,0.15079464,7291,1.513724044,2058,3,2518
7291,10.1108/00012530910973802,1,8726.5,0.150794625,7292,1.525557392,1935.5,1,9216
7292,10.1002/asi.22682,1,8726.5,0.150792688,7293,1.543656624,1737,1,9216
7293,10.1007/BF02019738,1,8726.5,0.15079239,7294.5,1.534924342,1829.5,1,9216
7294,10.1087/20150207,1,8726.5,0.15079239,7294.5,1.534924342,1829.5,1,9216
7295,10.1007/s11192-013-1167-5,2,3319,0.150792316,7296,1.507807521,2152,2,4105.5
7296,10.1016/j.respol.2011.03.003,2,3319,0.150789365,7297,1.504238485,2180,2,4105.5
7297,10.1002/asi.22978,1,8726.5,0.150788724,7298,1.51045222,2109,1,9216
7298,10.1007/s11192-006-0116-y,3,1999.5,0.150788188,7299,1.515041075,2035,3,2518
7299,10.1002/asi.21218,1,8726.5,0.150786802,7301,1.497374257,2267.5,1,9216
7300,10.4103/1008-682X.171582,1,8726.5,0.150786802,7301,1.497374257,2267.5,1,9216
7301,10.1016/j.joi.2017.04.001,1,8726.5,0.150786802,7301,1.497374257,2267.5,1,9216
7302,10.1016/j.joi.2007.03.001,5,955.5,0.150781646,7303,1.511797654,2082,5,1268.5
7303,10.1108/00220410410548144,2,3319,0.150780961,7304,1.520352201,1976,2,4105.5
7304,10.1016/j.joi.2016.04.008,3,1999.5,0.150779426,7305,1.499464513,2228,3,2518
7305,10.1038/426602a,2,3319,0.150778636,7306,1.589847248,1355,2,4105.5
7306,10.1080/00420980220128372,3,1999.5,0.150778517,7307,1.510811731,2097,3,2518
7307,10.1016/S0927-5371(01)00054-9,2,3319,0.150778294,7308,1.534116008,1839,2,4105.5
7308,10.1073/pnas.0903307106,3,1999.5,0.150777981,7309,1.499903588,2225,3,2518
7309,10.1007/s11192-011-0576-6,2,3319,0.150776222,7310,1.530702641,1867,2,4105.5
7310,10.1145/1961189.1961199,1,8726.5,0.150775045,7311.5,1.332972628,13044,1,9216
7311,10.1007/978-3-642-76153-9_28,1,8726.5,0.150775045,7311.5,1.332972628,13044,1,9216
7312,10.1177/0160017615626985,3,1999.5,0.150774568,7313,1.507794465,2153,3,2518
7313,10.2307/1907926,1,8726.5,0.150773555,7314.5,1.342484875,12060.5,1,9216
7314,10.1007/s003550050158,1,8726.5,0.150773555,7314.5,1.342484875,12060.5,1,9216
7315,10.1016/j.joi.2011.04.001,2,3319,0.150773138,7316,1.538159282,1791,2,4105.5
7316,10.1371/journal.pmed.0030291,2,3319,0.150772721,7317,1.48671304,2435,2,4105.5
7317,10.1002/(SICI)1097-4571(199501)46:1<45::AID-ASI5>3.0.CO;2-X,3,1999.5,0.150772661,7318,1.503598047,2188,3,2518
7318,10.1088/1367-2630/9/8/286,3,1999.5,0.150771901,7319,1.504788153,2173,3,2518
7319,10.1002/(SICI)1097-4571(199105)42:4<290::AID-ASI5>3.0.CO;2-9,3,1999.5,0.150770113,7320,1.507856429,2151,3,2518
7320,10.1016/j.techfore.2007.02.013,3,1999.5,0.150767192,7321,1.503987552,2183,3,2518
7321,10.1002/asi.23315,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7322,10.1002/asi.20409,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7323,10.1007/s11192-014-1397-1,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7324,10.1002/sim.2580,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7325,10.1037/met0000076,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7326,10.1198/016214504000001187,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7327,10.2217/cer-2017-0071,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7328,10.1214/17-STS612,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7329,10.2307/2533160,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7330,10.1038/d41586-018-07695-1,1,8726.5,0.150766835,7326.5,1.332687532,13069,1,9216
7331,10.1002/asi.23073,3,1999.5,0.15076609,7332,1.551741396,1661,3,2518
7332,10.1016/S0304-3878(00)00133-4,3,1999.5,0.150766,7333,1.499523288,2227,3,2518
7333,10.1007/s11192-006-0112-2,3,1999.5,0.150765672,7334,1.493843718,2320,3,2518
7334,10.3152/095820207X227501,2,3319,0.150765151,7335,1.510663576,2099,2,4105.5
7335,10.1016/j.joi.2011.03.003,3,1999.5,0.150763705,7336,1.509887118,2118,3,2518
7336,10.1016/j.joi.2019.03.008,3,1999.5,0.150761768,7337,1.492205887,2340,3,2518
7337,10.1016/j.respol.2009.01.023,4,1339.5,0.150760621,7338,1.50015537,2217,4,1732.5
7338,10.1007/s11192-014-1336-1,2,3319,0.150757819,7340,1.500101368,2219.5,2,4105.5
7339,10.4067/S0718-48082013000300011,2,3319,0.150757819,7340,1.500101368,2219.5,2,4105.5
7340,10.1016/j.joi.2014.11.005,2,3319,0.150757819,7340,1.500101368,2219.5,2,4105.5
7341,10.1371/journal.pone.0073791,2,3319,0.150757089,7342,1.495016273,2305,2,4105.5
7342,10.1371/journal.pone.0194962,3,1999.5,0.150756776,7343,1.490163353,2391,3,2518
7343,10.1108/00220410810858038,2,3319,0.150756657,7344,1.495810586,2296,2,4105.5
7344,10.1002/asi.21165,2,3319,0.150754929,7345,1.569269379,1521,2,4105.5
7345,10.1007/s11192-012-0921-4,3,1999.5,0.150754437,7346,1.502220234,2204,3,2518
7346,10.1080/01639269.2014.934093,3,1999.5,0.150751874,7347,1.488985093,2407,3,2518
7347,10.4033/iee.2015.8.8.f,2,3319,0.150751784,7348,1.497127985,2275,2,4105.5
7348,10.1007/s10734-006-9033-5,1,8726.5,0.150750384,7350,1.331601428,13110,1,9216
7349,10.1007/s10734-009-9296-8,1,8726.5,0.150750384,7350,1.331601428,13110,1,9216
7350,10.1007/s11192-009-0408-0,1,8726.5,0.150750384,7350,1.331601428,13110,1,9216
7351,10.1007/BF02457964,2,3319,0.150749549,7352,1.503893772,2184,2,4105.5
7352,10.1086/228943,4,1339.5,0.150748208,7353,1.499164273,2237,4,1732.5
7353,10.1108/AJIM-03-2015-0047,2,3319,0.150743142,7354,1.491243031,2361,2,4105.5
7354,10.1152/advan.00056.2004,2,3319,0.150742456,7355,1.48671304,2435,2,4105.5
7355,10.1016/j.ipm.2003.11.004,3,1999.5,0.150741309,7356,1.495801952,2298,3,2518
7356,10.1111/j.1467-9310.2008.00533.x,3,1999.5,0.150740281,7357,1.507886019,2148,3,2518
7357,10.1016/j.ipm.2015.12.001,2,3319,0.150739208,7358,1.523715171,1949,2,4105.5
7358,10.1080/00223980.1954.9712925,3,1999.5,0.15073885,7359.5,1.502932573,2193.5,3,2518
7359,10.1111/j.1467-9450.1974.tb00598.x,3,1999.5,0.15073885,7359.5,1.502932573,2193.5,3,2518
7360,10.1002/smj.659,3,1999.5,0.150738209,7361,1.506940949,2162,3,2518
7361,10.1016/j.joi.2015.12.009,3,1999.5,0.150737926,7362,1.492044411,2346,3,2518
7362,10.1007/BF02016680,2,3319,0.150737241,7363,1.495081112,2304,2,4105.5
7363,10.1086/261702,2,3319,0.150736734,7364,1.492398774,2335,2,4105.5
7364,10.1371/journal.pone.0130753,2,3319,0.150736704,7365,1.490633463,2375,2,4105.5
7365,10.1080/00345334.1980.11756595,4,1339.5,0.150736421,7366,1.492147972,2345,4,1732.5
7366,10.1002/asi.22662,3,1999.5,0.150734916,7367,1.514777151,2038,3,2518
7367,10.1007/s11192-011-0410-1,1,8726.5,0.150734544,7368.5,1.328455052,13238.5,2,4105.5
7368,10.1080/17421770903541772,1,8726.5,0.150734544,7368.5,1.328455052,13238.5,2,4105.5
7369,10.1023/A:1009941416749,1,8726.5,0.150733858,7370,1.489214659,2404.5,1,9216
7370,10.1007/s11192-012-0683-z,2,3319,0.150733709,7371,1.494237903,2315.5,2,4105.5
7371,10.1088/1367-2630/14/3/033033,3,1999.5,0.150733113,7372,1.490690837,2374,3,2518
7372,10.1007/BF02020777,3,1999.5,0.1507321,7373,1.499395851,2231,3,2518
7373,10.1177/030631201031006002,2,3319,0.150729418,7374,1.516610919,2021,2,4105.5
7374,10.1093/rev/7.1.7,1,8726.5,0.150728792,7376.5,1.497943941,2250.5,1,9216
7375,10.1007/s11192-019-03260-3,1,8726.5,0.150728792,7376.5,1.497943941,2250.5,1,9216
7376,10.1080/00036846.2016.1200181,1,8726.5,0.150728792,7376.5,1.497943941,2250.5,1,9216
7377,10.1007/s11192-016-2156-2,1,8726.5,0.150728792,7376.5,1.497943941,2250.5,1,9216
7378,10.3989/redc.2010.2.733,2,3319,0.15072839,7379,1.505068545,2171,2,4105.5
7379,10.1002/smj.384,3,1999.5,0.150727913,7380,1.49692011,2277,3,2518
7380,10.3989/redc.2017.4.1445,1,8726.5,0.150726512,7383,1.482872024,2484,1,9216
7381,10.1016/j.datak.2011.08.001,1,8726.5,0.150726512,7383,1.482872024,2484,1,9216
7382,10.1109/TSMCC.2006.889531,1,8726.5,0.150726512,7383,1.482872024,2484,1,9216
7383,10.1080/15427951.2005.10129104,1,8726.5,0.150726512,7383,1.482872024,2484,1,9216
7384,10.1103/PhysRevE.78.026117,1,8726.5,0.150726512,7383,1.482872024,2484,1,9216
7385,10.1016/j.technovation.2008.03.009,3,1999.5,0.150726199,7386,1.490898489,2365,3,2518
7386,10.1073/pnas.0704916104,2,3319,0.150720134,7387.5,1.527338186,1908.5,2,4105.5
7387,10.1073/pnas.0803685105,2,3319,0.150720134,7387.5,1.527338186,1908.5,2,4105.5
7388,10.1023/A:1005603513439,3,1999.5,0.150719598,7389,1.487751122,2420,3,2518
7389,10.1007/BF02016936,3,1999.5,0.150718957,7390,1.491963328,2350,3,2518
7390,10.1038/nature.2016.20224,2,3319,0.150718093,7391,1.491168505,2362,2,4105.5
7391,10.1001/jama.2011.68,2,3319,0.15071696,7392,1.483549442,2468,2,4105.5
7392,10.1002/asi.21383,2,3319,0.150716856,7393,1.48055626,2525,2,4105.5
7393,10.1007/s11192-016-2077-0,3,1999.5,0.150716707,7394,1.530452291,1872,3,2518
7394,10.1007/BF02025827,3,1999.5,0.150714859,7395,1.492164257,2343,3,2518
7395,10.1023/A:1014825113328,2,3319,0.150713176,7396,1.483139536,2475,2,4105.5
7396,10.1140/epjds/s13688-019-0199-3,3,1999.5,0.150711998,7397,1.47988391,2541,3,2518
7397,10.3152/095820208X364553,3,1999.5,0.150711566,7398,1.524280812,1940,3,2518
7398,10.1016/j.joi.2011.09.006,2,3319,0.150711402,7399,1.489832132,2394,2,4105.5
7399,10.1056/NEJMsa050004,2,3319,0.150711015,7400,1.486458579,2440,2,4105.5
7400,10.1016/j.joi.2017.12.001,3,1999.5,0.150710791,7401,1.484024754,2461,3,2518
7401,10.1002/(SICI)1097-4571(199401)45:1<1::AID-ASI1>3.0.CO;2-Y,3,1999.5,0.150708571,7402,1.537789244,1799,3,2518
7402,10.1016/j.respol.2010.09.003,2,3319,0.150707871,7403,1.49079799,2367,2,4105.5
7403,10.1016/j.joi.2019.01.009,2,3319,0.150707722,7404,1.480193658,2533,2,4105.5
7404,10.1016/j.techfore.2014.09.009,3,1999.5,0.150704339,7405,1.491321242,2359,3,2518
